system:index,NDVI,date,dewpoint,precip,pressure,radiation,region,tmax,tmean,tmin,.geo
1_2000_11_16,0.4750893242561056,2000-11-16,4.896659111559326,529.2418754308202,988.7204277608816,791.7456398591413,Podunajska_nizina,13.749214251082371,6.977334734110698,-0.2952222198609654,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2000_12_02,0.3761359890510592,2000-12-02,2.7840923857398265,161.85221295547666,992.358185308,542.7873781306372,Podunajska_nizina,11.13512666120972,4.498412474118515,-1.3556637971669634,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2000_12_18,0.395910443437171,2000-12-18,-3.249995075363735,585.3217256816483,985.2742551048922,678.8524898844348,Podunajska_nizina,5.797888750530528,-1.01136958228627,-8.55287251227242,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2001_01_01,0.4174315932337327,2001-01-01,-2.050494875472521,306.2146251049862,991.8543709977204,782.2884397296663,Podunajska_nizina,9.524854064640445,0.19956749505522955,-7.73795880481955,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2001_01_17,0.37102745275683147,2001-01-17,-2.4019815056399696,317.6069831451458,991.4970913950328,691.5834021467915,Podunajska_nizina,7.36300472149882,0.2840114985263611,-3.8849890813935475,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2001_02_02,0.385018433467401,2001-02-02,0.24812931260452004,125.61127211821764,994.6583979957925,1612.318813453202,Podunajska_nizina,14.048370828443856,3.368994311624673,-6.235095471369018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2001_02_18,0.22539718392444377,2001-02-18,-3.2556270034737196,563.0920389698068,981.9064473887071,1723.4760803721704,Podunajska_nizina,12.704290361007185,1.2251435911898878,-7.322230369472153,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2001_03_06,0.42564028680439625,2001-03-06,2.5249059810960537,344.89018827866323,984.8833617511019,2139.6424623547164,Podunajska_nizina,16.651785679500353,6.785325771034634,-3.045941732287857,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2001_03_22,0.5165464437894204,2001-03-22,2.847115860811609,285.3394398516224,986.1129422362227,2601.9275746887606,Podunajska_nizina,17.34161540917668,7.404447927462059,-2.473744358058593,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2001_04_07,0.5733876973586397,2001-04-07,2.982416147568435,600.3983152856551,982.9524418971954,2983.56272063599,Podunajska_nizina,16.765650887828926,7.381474177783012,-3.1792001724931045,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2001_04_23,0.6279128060731991,2001-04-23,8.49859796403268,219.1218631594753,986.0996499415719,4576.205263614563,Podunajska_nizina,25.132362714484508,14.649252972140822,2.79610589678392,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2001_05_09,0.660413228452564,2001-05-09,6.754168396574565,83.13714303475611,990.6896610297918,4855.325886249913,Podunajska_nizina,25.435676133525163,15.338597028802564,5.444441749100884,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2001_05_25,0.6466132223164114,2001-05-25,8.294022628042551,264.71704076727815,988.368339107856,4570.624433480137,Podunajska_nizina,26.2851158406628,16.77570048263298,7.008312008176079,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2001_06_10,0.6096077945866846,2001-06-10,10.087114867781994,267.82011909980474,987.4301556012779,4157.270656535013,Podunajska_nizina,26.16339982266314,17.077491947070747,8.841593030801938,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2001_06_26,0.4960349030234391,2001-06-26,12.454605203878055,252.6084808909807,990.0064385322287,5014.7481568008825,Podunajska_nizina,30.944890697698153,20.504272546349746,11.289562476698613,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2001_07_12,0.4792910706842658,2001-07-12,15.004722081519214,1009.2982688088949,985.2265847955285,3553.194388488434,Podunajska_nizina,33.446522454752625,20.713418845969787,12.929416955865342,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2001_07_28,0.49998525001390437,2001-07-28,13.979697516145439,324.7308383091911,991.5465800693963,4792.945228023107,Podunajska_nizina,33.284849484973186,22.200726756376664,12.284472934427589,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2001_08_13,0.48447727030614907,2001-08-13,15.101024155019743,211.77509144348423,990.7688322651206,4143.824396916946,Podunajska_nizina,31.223541925361346,22.616618011225288,10.98495690239525,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2001_08_29,0.4779011353274997,2001-08-29,9.185149989652041,730.2562099735386,984.5126961580143,2371.624217446006,Podunajska_nizina,23.13900068774463,14.560215391766594,7.5750055677117425,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2001_09_14,0.48034410374126957,2001-09-14,9.970187536925117,893.1200154977497,987.4894822637024,1974.4057998028345,Podunajska_nizina,20.206775436190295,12.98734853997667,5.226240992109349,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2001_09_30,0.4717744771272769,2001-09-30,12.168310136467962,106.90850250760468,993.2648266944863,2014.8187063185344,Podunajska_nizina,23.652232991632687,15.107093441583391,6.986795243954286,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2001_10_16,0.4342524955510426,2001-10-16,7.879801047588502,164.91776310978463,995.3148607197201,1261.8499547234542,Podunajska_nizina,21.518539077135475,10.871520783783012,3.0957354681647,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2001_11_01,0.45973279855323756,2001-11-01,0.3942551185270664,248.50729046226664,993.888638034161,1091.6619812989934,Podunajska_nizina,13.101924111770721,4.3132580037189925,-3.817691595966141,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2001_11_17,0.42471906131500736,2001-11-17,-2.4339200737685065,182.4984453392704,992.9158484447311,976.1661890477423,Podunajska_nizina,6.800369515428365,0.6237219481862132,-5.295726686241314,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2001_12_03,0.007323478862130379,2001-12-03,-8.618432747956607,267.843039801537,1002.9181729406115,845.8417150813325,Podunajska_nizina,1.2977600068297364,-6.33752609704962,-18.512782699175826,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2001_12_19,0.011293168528482849,2001-12-19,-7.813907103372776,283.06620469204745,987.2750787624522,782.7829575154128,Podunajska_nizina,3.0277549438134277,-4.885182929665917,-17.001850807134026,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2002_01_01,0.04348572486973621,2002-01-01,-8.117100447638414,45.21323753926328,1005.0221050861587,838.9979767463818,Podunajska_nizina,1.0951317603255653,-5.617927041889482,-19.202503239240286,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2002_01_17,0.3456169356196183,2002-01-17,0.576082852587268,230.2430351203921,992.872762676988,982.8450253383573,Podunajska_nizina,13.054887658650259,2.8321292933271622,-8.35137894270669,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2002_02_02,0.36240990759494596,2002-02-02,0.8509552122613728,235.71548241863698,994.3053267198716,1273.9791210544747,Podunajska_nizina,11.79106028553723,3.773674706672649,-3.8305197428704885,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2002_02_18,0.3517981606408461,2002-02-18,-0.1814359727833694,409.3629953100569,984.3308157037266,1674.8593977628177,Podunajska_nizina,13.27497706955147,4.054122964330567,-5.041107767546766,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2002_03_06,0.3547446428011025,2002-03-06,2.0769597867689233,288.61523271125606,989.3564580884422,2594.4350167182583,Podunajska_nizina,15.961610612300767,7.210231120610206,-2.509648851744876,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2002_03_22,0.45801945568412733,2002-03-22,-1.0653153629404448,93.13428115164756,992.0262354555953,3760.920772739606,Podunajska_nizina,17.658150615425257,5.95672291693316,-2.757243142204616,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2002_04_07,0.5526444758065668,2002-04-07,4.241445117480627,459.5508139552761,989.284846525089,3145.679911122841,Podunajska_nizina,19.193500491549845,8.98009599657299,-3.3866148121835455,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2002_04_23,0.6206631676965326,2002-04-23,7.82996398021506,532.311206263058,989.0850958115396,4396.486310858739,Podunajska_nizina,26.95437938304698,14.633164060950007,3.8226560821025757,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2002_05_09,0.6878063746794907,2002-05-09,11.053667814402132,201.35924512044025,988.2371681215063,4561.4676589073215,Podunajska_nizina,26.280997704696976,17.58563437834356,9.693505376784495,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2002_05_25,0.717528118590355,2002-05-25,11.338231887766874,719.4622405861849,985.3124285741554,3992.6916415284013,Podunajska_nizina,25.388654498807025,17.04515914674631,8.663216910475183,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2002_06_10,0.6601850250004442,2002-06-10,14.599518535036257,381.35451315572243,992.0711222457264,5153.7846484600395,Podunajska_nizina,33.216705458479794,21.902818480787875,10.317092182754065,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2002_06_26,0.5134049089772383,2002-06-26,11.794199897593701,282.82653821122767,988.6691195206806,5000.764910035915,Podunajska_nizina,32.44790512814667,21.46822096760497,9.939380192184158,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2002_07_12,0.49113203434385505,2002-07-12,14.594402960477048,763.8313992890544,987.2447195341152,4334.852256059667,Podunajska_nizina,30.415232004312607,21.256681481354974,12.452483052645785,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2002_07_28,0.4995879506923441,2002-07-28,16.457301809116203,1284.4991310699106,983.6321087400526,3561.438656541145,Podunajska_nizina,31.058182313606977,21.310589333936488,15.127778012310857,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2002_08_13,0.5696227239290823,2002-08-13,15.165130814266648,383.9094577471937,989.9006026375939,3661.0932790080174,Podunajska_nizina,27.18819168591765,20.196370541932055,13.812240859741262,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2002_08_29,0.5289028984050145,2002-08-29,12.41187958807726,176.63759749695916,991.4210887349493,3661.7442188437517,Podunajska_nizina,27.116172366471655,19.024676665813363,8.648271551998809,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2002_09_14,0.4621465868855621,2002-09-14,7.560314656369263,517.8458672400883,987.8067774475381,2075.2876266784947,Podunajska_nizina,21.44127730763579,11.943679464877553,5.952338261435537,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2002_09_30,0.4379323576391007,2002-09-30,5.717625631986448,614.293442286392,990.6180073881342,1824.4415539268502,Podunajska_nizina,17.674495213177078,9.207124039370578,0.7306456947640357,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2002_10_16,0.37956527921461697,2002-10-16,5.461629013947301,361.2859908277066,987.1649811989845,1401.309669774962,Podunajska_nizina,17.15781685640349,9.066299710750528,0.788479254975649,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2002_11_01,0.3633142756739248,2002-11-01,2.867004169372718,434.8379877754857,985.6201860497516,869.142911412835,Podunajska_nizina,18.478706508616085,5.923564612982227,-2.899211243179757,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2002_11_17,0.3711505354916435,2002-11-17,5.715075984440612,326.15540748326976,987.6428196280762,760.7402010420493,Podunajska_nizina,16.66153210700234,7.839716083022819,1.846152434286198,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2002_12_03,0.4169915448251709,2002-12-03,-4.471593733270022,360.0756034829181,997.4314677649415,683.7295155733755,Podunajska_nizina,9.390973909059742,-1.075896420165138,-9.400998136557334,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2002_12_19,0.28432132967917245,2002-12-19,-5.350842420519722,467.7693156455268,988.3492219418296,675.1124332266807,Podunajska_nizina,9.648119215189789,-2.95576996615582,-18.38584126430313,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2003_01_01,0.2836287543125959,2003-01-01,-7.855836936184171,445.3988526404303,989.3195931905675,856.4022477157175,Podunajska_nizina,8.639519311335516,-4.709863419443299,-19.330891866000112,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2003_01_17,0.08962276478832745,2003-01-17,-2.450678748655087,194.1539176613172,989.4120279076772,897.402128789554,Podunajska_nizina,8.543065213168894,-0.5642341824294176,-8.366465541469406,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2003_02_02,0.16661006785173596,2003-02-02,-9.11431089686794,152.47264864424687,992.8258282967892,1597.4109961909658,Podunajska_nizina,1.5419533604968343,-4.609349467290161,-13.621758308766973,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2003_02_18,0.21592245258169748,2003-02-18,-4.386051215074323,7.703503260432009,997.9744947997481,2382.6234333137636,Podunajska_nizina,10.851695914675016,-0.4707531070911621,-10.336463833294868,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2003_03_06,0.26759749351459833,2003-03-06,-1.7957122255879203,35.36169864529712,998.0143414138524,2656.6130585393576,Podunajska_nizina,15.437066347930513,3.498579268689931,-5.301148900023495,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2003_03_22,0.2699992998851434,2003-03-22,-0.9406478315978235,74.86814124355216,991.2658945350747,3761.0878816325417,Podunajska_nizina,17.754770624404838,6.778669704116802,-5.021788685176614,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2003_04_07,0.3656531279788504,2003-04-07,-0.12259174806441493,140.27844687650887,991.5652905438172,3846.130440312844,Podunajska_nizina,18.745231827937577,7.8881207476542805,-4.420583815912368,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2003_04_23,0.5124704668975604,2003-04-23,7.307161269356981,151.95296125632112,990.6448615191247,4696.398782925981,Podunajska_nizina,30.725313089898123,16.50976636321615,4.742712826766498,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2003_05_09,0.59604048606422,2003-05-09,9.492989108330281,353.7654644976016,990.5864934644976,4287.463536535896,Podunajska_nizina,27.80520347925204,16.321419699522657,5.157101367704733,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2003_05_25,0.6571686854829033,2003-05-25,15.061741984364426,373.14568739711814,989.5538268999495,5091.24365752213,Podunajska_nizina,30.520953794113908,21.860100035376245,11.908711170562414,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2003_06_10,0.6418864668253893,2003-06-10,12.76928732834956,363.8790817645357,989.9313384271339,4972.824583048564,Podunajska_nizina,32.71019736169301,21.597300809036398,10.798987690696237,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2003_06_26,0.4966632148430701,2003-06-26,10.56629523202785,157.8900104737639,986.6010344789142,4734.311165585201,Podunajska_nizina,33.21323680794359,20.31459514850646,12.684367758573913,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2003_07_12,0.4751202342922178,2003-07-12,14.523746782231248,660.811914322186,989.9628394671391,4464.707947722736,Podunajska_nizina,32.401431875236234,22.326347862453307,12.608240619833241,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2003_07_28,0.47494756371444413,2003-07-28,13.927952926857964,485.24208542511576,992.2624675191614,4561.641830175213,Podunajska_nizina,31.210658034058156,23.015174041887928,14.412633798667779,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2003_08_13,0.4138063976849861,2003-08-13,12.84315160149682,182.2217165619188,988.6091688938494,4340.233838233354,Podunajska_nizina,34.72539251181264,23.015077058260186,13.109274211193414,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2003_08_29,0.41455388844225466,2003-08-29,8.639643714847233,214.7322119885452,990.3910544322548,3107.395961282799,Podunajska_nizina,32.84284586228087,16.650572603533636,7.183934251342819,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2003_09_14,0.37224783237832937,2003-09-14,8.190932162869407,128.55853237584765,995.649221197686,3359.8013927642996,Podunajska_nizina,28.195430498386617,16.942775726192234,7.286579867250692,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2003_09_30,0.384388514506219,2003-09-30,6.594736752809739,703.62248135427,988.4510932569581,1906.5810070216623,Podunajska_nizina,23.33719646643314,11.122681761297065,1.7701573886321846,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2003_10_16,0.37179909066274175,2003-10-16,0.49958477817798047,401.5942547337997,987.4694216645344,1508.3466124081453,Podunajska_nizina,12.313995315882622,4.412248157833075,-4.330593009768578,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2003_11_01,0.36063011083909097,2003-11-01,2.1729489203701626,324.90622211072997,998.6110165256237,1299.1971262555414,Podunajska_nizina,16.550545799184064,4.667779680165628,-3.2983860374447707,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2003_11_17,0.34509072294403526,2003-11-17,6.508711010650221,203.68025604936173,990.1021798904303,634.011378858741,Podunajska_nizina,13.550621542034305,8.280265749214909,1.827385341836826,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2003_12_03,0.37040292382536216,2003-12-03,-2.2974477368419937,198.4433345904142,995.24363550896,857.4359347506714,Podunajska_nizina,7.507460513370857,0.5786450488919181,-5.3982167104539736,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2003_12_19,0.2967377401847192,2003-12-19,-4.481903367382043,158.28332156812206,991.2316930147201,737.7058950394439,Podunajska_nizina,7.050839571089432,-1.2740477493012594,-9.671977787673075,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2004_01_01,0.2075193403972823,2004-01-01,-5.869290729059028,415.9273618269467,985.8073042130356,793.3150836113765,Podunajska_nizina,6.769071972009362,-2.788834737528451,-12.571225367163192,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2004_01_17,0.19879797938168026,2004-01-17,-7.61152273877436,242.9794533682933,985.6247232437295,1171.167192632581,Podunajska_nizina,6.089094689885626,-4.538753284742641,-15.687751932289856,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2004_02_02,0.29097150327446075,2004-02-02,-2.0797185080244334,249.42781221772296,995.1150772406914,1419.6574387106668,Podunajska_nizina,13.951423731995868,2.1562439809237133,-11.233870327677712,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2004_02_18,0.31068438603326337,2004-02-18,-4.7276306364544025,478.82973395016637,988.147756954688,1789.362262225716,Podunajska_nizina,5.0006823530826985,-1.3073807426655213,-10.413509238646014,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2004_03_05,0.3145716205939939,2004-03-05,0.10340657244961904,191.60585819498613,998.5921461206668,2503.3289802892623,Podunajska_nizina,19.078686497197733,3.664124759115089,-10.924083099322447,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2004_03_21,0.3824094089254535,2004-03-21,2.5246138759656764,666.3675023737078,988.4085510845823,2342.4277546210983,Podunajska_nizina,17.113925002266964,6.946804069079961,-2.447249396626098,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2004_04_06,0.5092560281589404,2004-04-06,4.769067468573894,434.51644848274975,985.3258044264891,3191.309666330582,Podunajska_nizina,18.875659667048776,9.486077818678337,0.9733979155316332,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2004_04_22,0.55839045708191,2004-04-22,8.446380448502582,454.97248951511585,982.6706762301206,3971.575079513248,Podunajska_nizina,21.821852379657145,13.341735588425756,5.133477868528081,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2004_05_08,0.6468285662048712,2004-05-08,7.233663302624884,515.1087248135823,988.314290911609,4534.137476616888,Podunajska_nizina,22.728650927221548,12.665154537047483,4.75541078770345,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2004_05_24,0.7006320534857529,2004-05-24,10.015706162134727,946.0433371446686,991.8628264325478,4132.60838315054,Podunajska_nizina,24.148445879397627,14.707661259368539,4.235591284088697,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2004_06_09,0.7292942182159884,2004-06-09,13.225677099253854,497.01286612188807,988.2935956818825,4634.618835048903,Podunajska_nizina,26.187388717450165,18.165834097207572,8.971858925027481,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2004_06_25,0.659270195544334,2004-06-25,12.616004403644071,382.34697600407884,991.1270878226649,4479.57028286165,Podunajska_nizina,28.067591172436014,18.4209337665101,8.8046976082214,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2004_07_11,0.5498332807393925,2004-07-11,14.020904598403549,168.48327978955513,988.9825673643452,4537.722467779954,Podunajska_nizina,31.657303926034707,20.690746612508793,10.303214572523114,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2004_07_27,0.5139474082829955,2004-07-27,13.542416997250312,589.0534757013032,987.9362250481349,3995.0546254108303,Podunajska_nizina,28.44963418926401,20.11206472634212,12.832256136671813,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2004_08_12,0.4786942072706239,2004-08-12,12.733964048387529,345.8712675696657,987.3921728398227,3848.583448999538,Podunajska_nizina,30.1693488078027,20.422144470627618,11.549168200635604,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2004_08_28,0.4545981350195104,2004-08-28,9.456690654367153,50.839220871945926,996.1275728397928,3668.5035834768914,Podunajska_nizina,26.341383914991116,17.756106798401447,7.144840341981532,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2004_09_13,0.4060083381195626,2004-09-13,8.333600680055367,492.8378068993437,990.3570805576413,2531.2735687768995,Podunajska_nizina,25.595392905383758,14.591415810996624,6.643972570298738,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2004_09_29,0.39971951381451026,2004-09-29,6.70548546013483,199.30092523495844,994.5892365970234,2172.2322070529817,Podunajska_nizina,20.520520925443428,11.723293557651099,2.3091421567018204,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2004_10_15,0.3764385914026392,2004-10-15,9.354933484713293,637.2111993308066,986.2917266376037,1143.2730582914182,Podunajska_nizina,19.84088044773811,11.38946688303235,2.41425095017357,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2004_10_31,0.44654523726713546,2004-10-31,5.057090657219392,611.300461058,991.2159838758556,1116.1076304530009,Podunajska_nizina,17.43504382073193,8.13458713316986,-0.40877084792071383,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2004_11_16,0.3905456674975601,2004-11-16,-0.6030767211504033,264.1727186394414,992.2037686252888,854.157714204193,Podunajska_nizina,10.823734295343792,2.767097588396922,-5.296577010657591,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2004_12_02,0.404498931280787,2004-12-02,-1.6597309969098248,82.86042636453475,1000.2871971028976,670.6092325817934,Podunajska_nizina,7.862685626438189,0.17645192838995172,-4.1157144004053015,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2004_12_18,0.38854775163070787,2004-12-18,-1.4485709313344763,298.389776761198,988.5951838465053,693.1664802076003,Podunajska_nizina,7.876222410969248,0.8875210020884842,-7.773309510033352,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2005_01_01,0.3897000703586124,2005-01-01,0.026139066906214474,296.6642112798395,999.3025213779957,830.6948753636912,Podunajska_nizina,10.086579533229559,2.449315038705823,-5.099963549494927,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2005_01_17,0.31666707319827614,2005-01-17,-6.667886337399789,545.1619253278863,985.7045867900102,1074.1321583468555,Podunajska_nizina,4.7389025532468905,-3.6550763175325507,-15.498599139734385,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2005_02_02,0.044738334415360834,2005-02-02,-7.666942967486528,360.4798257541281,993.9484252939847,1544.9013429166241,Podunajska_nizina,4.644998857355448,-4.608284333481051,-16.412886413128984,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2005_02_18,0.0015483708283546263,2005-02-18,-6.604991031719776,473.4511192061068,983.768411117625,1899.0030137727433,Podunajska_nizina,3.0173069747219805,-3.647554172523825,-14.069321166683961,"{""type"":""MultiPoint"",""coordinates"":[]}"
